"id";"id_user";"tags_user";"tags_testset";"id_filme"
678;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"?author:Tennessee Williams,classic,Tennesse Williams,talky,";971
679;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Added,";117470
680;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"PG-13: some disturbing images and thematic materia,Nadav Schirman,";118198
681;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"1970s,based on a true story,cars,Ferrari,Formula 1,";104913
682;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Chuck Norris,Menahem Golan,";8118
683;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"criterion,Kazuo Ikehiro,blind badass,seen,Zatoichi,";107346
684;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"imdb bottom 100,";4598
685;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Kris Swanberg,";127216
686;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Animation,self discovery,talking animals,";118876
687;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Yves Boisset,";108214
688;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"police,franchise,Nudity (Topless),Bobcat Goldthwait,Bubba Smith,";2381
689;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Irving Cummings,Shirley Temple,";98611
690;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Sandra Bullock,Can't remember,Harry Connick Jr.,Forest Whitaker,";1888
691;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Betamax,";5471
692;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Australia,Revenge,small town,violence,";93193
693;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Oleg Vidov,Jack Sholder,";98120
694;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"An Inner Sanctum Mystery,Evelyn Ankers,jealousy,Lon Chaney Jr.,skepticism,";105659
695;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"H. Bruce Humberstone,";115258
696;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"sexuality,";91612
697;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Based on a TV show,disambiguation:The Avengers (1998)/(2012),Fiona Shaw,Sean Connery,";2153
698;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"to see: superhero,Russell Mulcahy,Comic Book adaption,CLV,";533
699;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"William Lustig,";100906
700;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"slow,";130396
701;342;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,black comedy,British,cold war,Comedy,Peter Sellers,Monty Python,parody,satire,psychological,based on a book,literary adaptation,Watched,mystery,twists & turns,cameo:Roman Polanski,murder,prequel to:The Two Jakes,surreal,Andie MacDowell,Bill Murray,Chris Elliott,Stephen Tobolowsky,Michael Douglas,plot twist,Sean Penn,1970s,divorce,spindle,Edward Norton,Neo-Nazis,politics,powerful ending,racism,Sci-Fi,virtual reality,";"Carlye Rubin,Katie Green,";121588
702;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"Nudity (Topless),Jack Nicholson,Bob Rafelson,criterion,confrontational,";3201
703;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"monologue,less than 300 ratings,Nick Broomfield,";7620
704;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"Michael Glawogger,";127050
705;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"Netflix Finland,Nudity (Topless),Nudity (Full Frontal - Notable),male nudity,";52042
706;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"native americans,";7471
707;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"patriotism,Exceptional Acting,historical,dramatic,long,";6777
708;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"Quentin Dupieux,";129313
709;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"courtroom,murder,Legal Documentary,disturbing,";1361
710;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"black comedy,British,british comedy,dark comedy,";8874
711;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"coming out,drama,gay,gay lead character,homophobia,";92954
712;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"Dark Humor,funny,Irvine Welsh,Scottish,";81880
713;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"devil's bargain,German Expressionism,FilmAffinity top pick,F.W. Murnau,based on a play,";4404
714;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"organized crime,twist ending,twists & turns,Benicio Del Toro,";50
715;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"James C. Strouse,Jemaine Clement,";127206
716;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"politics,";91167
717;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"criterion,satyajit ray,";64241
718;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"adapted from:play,playwright:Shakespeare,Emma Thompson,Shakespeare,British,";1224
719;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"emotional,tragedy,French,";1131
720;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"dark comedy,drugs,Nudity (Full Frontal - Notable),Nudity (Full Frontal),black comedy,";778
721;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"commitment,living with parents,maturity,Rome,";95949
722;348;"funny,Capra-esque,1950s,Business is the antagonist,BOARDROOM JUNGLE,Denzel Washington,Emma Thompson,Shakespeare,adapted from:play,playwright:Shakespeare,black and white,hitler,World War II,holocaust,Steven Spielberg,crime gone awry,black comedy,horrifying (but not Horror genre),hostage,murder,Ei muista,Aardman studios,Bechdel Test:Fail,claymation,Aardman,amateur detective,remadeAs:Disturbia (2007),remakeOf:Rear Window (1954),significant character in a wheelchair,Hitchcock,Adventure,AFI 100,Alfred Hitchcock,aviation,Audrey Hepburn,Cary Grant,heist,homage to Hitchcock,humorous,classic,Gregory Peck,imdb top 250,has-been,kept man/gigolo,loss of innocence,";"war movie,George Orwell,Socialism,Spanish Civil War,";632
